Review_Date,Author,Rating,Review_Title,Review,Review_Url
26 June 2015,Finfrosk86,8," Speaking as a Terminator-fan: Excellent. At times perfect.
","I am a huge Terminator fan. Terminator 2 is my favorite movie ever, and I find it to be the best movie ever made.",/review/rw3625140/?ref_=tt_urv
3 September 2020,Sleepin_Dragon,7," Much better than I expected.
","I was told multiple times that it was awful, boring, unwatchable, so foolishly I didn't.",/review/rw3625140/?ref_=tt_urv
6 December 2018,dpolwatte,6," Terminator Genysis
","A destruction of a franchise trying to reboot it and failing for the third time.
If you look closer Mr. James Cameron finished the franchise in the second. And many tried to re boot it twice creating spectacular failures. The third however is another same scenario film that establishes the same losing streak. Like I said a lot funds wasted for something useless without any premise.",/review/rw3625140/?ref_=tt_urv
26 June 2015,abyboom-1,5," Once again Hollywood shows us how difficult it is to make a good Terminator movie
",The Terminator movies (sans TS - I am not even sure if it's part of the cannon) are basically chase films with the element of time travel thrown in to create unique Sci-fi protagonists and antagonists.,/review/rw3625140/?ref_=tt_urv
2 July 2015,Lambysalamby,7," Though flawed, it was better than I expected...
","The new Terminator wasn't terrible! I'm surprised. Though it had its flaws it was much better then Terminator 3 and Salvation... and I actually enjoyed it mostly. I probably won't be watching it like 30 times like Judgement Day, but its not like I expected it to ever live up to Cameron's work....",/review/rw3625140/?ref_=tt_urv
31 July 2015,jarekczarnecki,1," WOW, IMDb rating is a joke
","I am so disgusted with this movie and its rating that I have decided to sign up here for the first time and write my opinion. There is no way this movie is a 7.0/10. Not even close and it never will be. If this is a 7.0 then Salvation is a 14.0/10. James Cameron should be ashamed for even entertaining the idea that this movie is good. He has made me realize that everyone can be bought for the right amount. I hope he got paid a lot of money to say ""If you are a terminator fan, you will love this movie"", because he has lost a lot of respect with that statement. Hope it was worth it James!",/review/rw3625140/?ref_=tt_urv
21 July 2015,bryank-04844,3," Don't allow another 'Terminator' movie to be made unless James Cameron comes back to write and direct.
","The year is 2015 and we have our fifth 'Terminator' film, titled 'Terminator Genisys' or simply 'Terminator 5'. I'm going to start by saying that there should NOT be another 'Terminator' film made unless James Cameron returns to write and direct it. There have been three 'Terminator' movies since 'Terminator 2: Judgement Day', all of which were made by people other than James Cameron. How did they turn out? Let's just say they were less than stellar.",/review/rw3625140/?ref_=tt_urv
6 August 2015,e-1529,2," An insult to the franchise
","I'm a big Terminator 1 and 2 fan. They are 2 of my favourite sci-fi movies of all time. Terminator 3 and 4 were decent but both quite dull and not even comparable to their predecessors. Terminator 5 is one of the worst movies I've ever seen. There are no words to describe how awful this is. They couldn't have made it any worse even if they tried. Everything from the acting to the script to the special effects is absolutely laughable. And yes I did start laughing at some point, thinking 'what the hell is going on here?'. The people who wrote the script should be fired, the actors should go to acting classes and Arnie should apologise to the fans for this monstrosity. This should have never been made. What a joke of a movie.",/review/rw3625140/?ref_=tt_urv
4 July 2015,ceejay-cj,3," Another two hours of a dead horse being flogged sold to the public by Hollywood.
","The story ended with T2, Cameron told all the story needed and moved on unlike fans of this sorry forced franchise and the three studios that each picked up the rights and made one contrived cash-grab after the next before passing it on one after the other like a dirty whore. ",/review/rw3625140/?ref_=tt_urv
30 May 2022,elliotjeory,5," Special effects were cool. Theoretically.
",And I did like Emilia Clarke as Sarah Connor however I find Jai Courtney irritating and I call him the franchise terminator because he killed the Die Hard franchise too. Also the third act was a let down. A real anti climax. Best thing was J. K Simmons. The travelling robots line is hilarious.,/review/rw3625140/?ref_=tt_urv
11 July 2015,marrich2009,1," Hollywood soup for the catatonic
","Against all odds I was amazed I made it to the end of this movie. I only wish I could go back in time and tell my wife to talk me out of the suggestion I made to see Terminator Genisys. The original Terminator movie is a cult classic and yes, the remade scenes entertained me on a nostalgia level but as for the rest of the script, it played out like an episode of neighbours. The acting was terrible, the casting was terrible, the action sequences...If I said, give me $170 million dollars for me to take a dump and then I'll feed it to the masses and make a profit, you'd think I was insane - yet Hollywood does it again. Another 3 dimensional turd (yes I sadly paid the extra for the 3D which only really amounted to feeling like someone was actually shi**ing in my face) served up for the intellectually bereft to eat popcorn too. I don't know where these great reviews are coming from, but they're certainly not from Ireland, because in my cinema there was a general feeling of agitation and boredom about an hour into the movie. ",/review/rw3625140/?ref_=tt_urv
24 June 2015,moviexclusive,7," If you can accept a revisionist sequel, you'll enjoy this fine piece of summer popcorn entertainment that perfectly captures the spirit and tone of the James Cameron originals
","Three sequels and thirty-one years after James Cameron's seminal man-versus-machine science-fiction, 'Terminator Genisys' attempts to make the franchise relevant for a whole new generation by re-setting the clock. So here is as much advice as warning to fans – you'll do well not to cling too stubbornly to what you already know if you are going to appreciate the liberties which the filmmakers have taken in order to invigorate this aging series.",/review/rw3625140/?ref_=tt_urv
8 August 2022,Xstal,6," Terminal Extermination...
","Paradoxes puzzle and abound, contradictions, conflict, chaos all confound, no rhyme or reason to the madness, no method to the flatness, just concept caged confusion to astound.",/review/rw3625140/?ref_=tt_urv
3 July 2015,amesmonde,," It's1984 Jim but not as you know it
",Kyle Reese travels back in time to save the mother of the saviour of mankind only to find himself in an alternative time-line.,/review/rw3625140/?ref_=tt_urv
22 January 2017,jonsimon-132-132052,8," The rules have been reset.
","When John Connor (Jason Clarke), leader of the human resistance, sends Sgt. Kyle Reese (Jai Courtney) back to 1984 to protect Sarah Connor (Emilia Clarke) and safeguard the future, an unexpected turn of events creates a fractured timeline. Now, Sgt. Reese finds himself in a new and unfamiliar version of the past, where he is faced with unlikely allies, including the Guardian (Arnold Schwarzenegger), dangerous new enemies, and an unexpected new mission: To reset the future...",/review/rw3625140/?ref_=tt_urv
