Review_Date,Author,Rating,Review_Title,Review,Review_Url
5 April 2018,tles7,8," Fun show to watch. Dick Van Dyke is quite charismatic.
","I never watched the show when it was on. But now, catching it on MeTV.. Besides gaining a huge crush on Victoria Rowell, the rest of the cast is also fun to watch. As the show progressed through its run though, the stories became more far-fetched. Dr. Sloane is more of a Hercule Poirot than a doctor. So, the reality of the roles have to be forfeited. However, the show is very entertaining and some are quite suspenseful.",/review/rw4303294/?ref_=tt_urv
19 September 1998,Tessa-4,," The most misunderstood show in prime time
","""Diagnosis Murder?  That's just Murder She Wrote with Dick Van Dyke instead of Angela Lansbury, isn't it?  A show for old people, right?""",/review/rw4303294/?ref_=tt_urv
26 February 2017,OllieSuave-007,5," A weaker diagnosis.
","This show features Dick Van Dyke as Dr. Mark Sloan, Chief of Medicine at a hospital, who helps the city's police station, where his son Steve works as a homicide detective, solve crimes.",/review/rw4303294/?ref_=tt_urv
30 January 2014,FlushingCaps,9," Whodunnit mixed with plenty of humor
","I'm reviewing this because of the reviewers who think the proper way to put down this series is to insult the perceived viewers who like the show. I say, to review the series, tell us why it isn't good, but leave the insults to Don Rickles.",/review/rw4303294/?ref_=tt_urv
12 February 2001,Mr. OpEd,," Perhaps the best 60 minutes on TV today.
","I have to concur with the person who says it just keeps getting better. It truly does. It's gone from a good show to one that's truly running on all cylinders AND using jet fuel (usually the opposite is true of a series, no?). Sure, I like looking at the amazing Victoria Rowell as much as my wife likes looking at the manly Barry Van Dyke and we both like it when Dick Van Dyke gives the Los Angeles Times its ever well-deserved missive spanking because some sliver-nosed critic doesn't ""get it"" and starts talkin' the show trash. And of course, there's Dick Debenedictis' ever evolving theme and the other composers who make the show shine. Catch it on PAX. Catch it new on CBS. This is a class show all the way, more Rockford and Colombo than just about anything out there today.",/review/rw4303294/?ref_=tt_urv
14 January 2010,CherryBlossomBoy,1," The only good thing about it is that it ended
","I guess I'm one of those haters other reviewers refer to. I'm actually surprised there isn't more than a handful of bad reviews for this show here. I guess other ""haters"" just didn't want to bother.",/review/rw4303294/?ref_=tt_urv
30 September 2018,mlbroberts,3," So Dumb
",The premise is that a group of emergency room doctors can take all the time they want to solve crimes and also run a barbecue joint on the side. Really.,/review/rw4303294/?ref_=tt_urv
8 December 1999,buffy-40,," A good show best thing on daytime TV
","Since I have been stuck that home the last few weeks I've watched a lot of TV and there is hardly anything on in the daytime on terrestial TV that is except for Diagnosis Murder which is a very funny well written and very well acted murder,mystery,comedy. ",/review/rw4303294/?ref_=tt_urv
27 November 2021,shelbythuylinh,8," Van Dyke Makes the Show
",It is an family affair. As Dick Van Dyke and real life son Barry plays what else father and son as the former is a doctor and a consultant for the LAPD and the son is a homicide detective.,/review/rw4303294/?ref_=tt_urv
26 May 2002,lynchboy2001,," Doctor Death
","This programme really is ""Murder, She Wrote In Hospital""! What's really funny is the amount of guff the audience has to swallow. No.1: Dick van Dyke, although a doctor, is rarely in the hospital working, instead doing tests on a murder that took place which his son is working on. He also looks after his restaurant & taught a class. 2: The hospital only has 4 members of staff, & very few patients, if it can allow their doctors to leave the hospital to investigate crime. In fact, the only time they are in surgery is to save someone involved in the case. 3: van Dyke Jr. doesnt need a partner, & his doctor father can interrogate suspects. 4: Not once does the killer question van Dyke Sr. on his authority, they just accept a crime-fighting doctor! The list goes on!! This programme is absolute nonsense, & is an old person's show. Thank god its gone!",/review/rw4303294/?ref_=tt_urv
11 November 2021,stefanozucchelli,7," Deadly hospital
",Diagnosis Murder is a series in which a doctor investigates murders thanks to his policeman son. Said so it doesn't seem like much and instead the series was not bad.,/review/rw4303294/?ref_=tt_urv
14 January 2010,EdwardCarter,1," Worst series ever
","Just a stilted rip-off of the infinitely better ""Murder, She Wrote"", it is absolutely amazing that this poorly-written garbage lasted for a full eight years. I'm sure most of the people who watched this unentertaining crap were in their sixties and seventies and just tuned in because they had nothing better to do, or simply remembered its star from the old Dick Van Dyke Show. Van Dyke, who only had a decent career in the 1960s, never was much of an actor at all (by his own admission) and he was already far too old to play a doctor when the series began in 1993. He looks absolutely ancient as a result of years of chain smoking and heavy drinking. His talentless real life son Barry, a wooden actor who has rarely been in anything that didn't involve his father, plays his son in the series.",/review/rw4303294/?ref_=tt_urv
10 February 2016,bkoganbing,7," It runs in the family
",Watching Diagnosis Murder I often wondered did Barry Van Dyke ever solve any crimes without the help of his father? Worse than that was Dr. Sloan's solvability ratio better than that of his son the homicide detective?,/review/rw4303294/?ref_=tt_urv
14 March 2006,tamstrat,," Not bad considering...
","I liked the series in the early years, it leaned a little towards the geriatric set, kind of a male based ""Murder She Wrote"", but Dick Van Dyke is a great actor so I enjoyed watching him portray the amiable Dr. Mark Sloan. He worked well with his real life son, Barry Van Dyke. The series was well written in the beginning, but towards the end it got really lame. It seemed that every episode featured the whole ""Van Dyke"" clan, and sadly to say, none of them could act with the exception of Dick and Barry. I've heard of nepotism but this took the cake, and some of the story lines got really,really out there, especially ""The Blair Nurse Project"" which had the young Van Dykes searching (and yikes-finding) there is a ghost in the basement of Community General Hospital. The series was cancelled shortly thereafter and I wasn't surprised. Occasionally I will watch the reruns on the PAX network or Hallmark Channel and I do enjoy them in small doses.",/review/rw4303294/?ref_=tt_urv
25 August 2018,philipfhayes,9," Still catch the Re-runs
","Ah, another show from the 90s. one of my favs that still gets broadcast through reruns. great show and brilliant acting from DvD",/review/rw4303294/?ref_=tt_urv
