Review_Date,Author,Rating,Review_Title,Review,Review_Url
10 August 2006,theshadow908,7," A good bank robbery film.
","Inside Man tells the story of a man named Dalton Russel, who leads a daring bank robbery that turns into a hostage situation. Now he's dealing with disgraced hostage negotiator Keith Frazier, who is attempting to get to the bottom of things. When the shady CEO of the bank and a woman he's hired to help him protect certain interests arrive, he begins to discover that there's more to this bank robbery than it would seem. This is the only Spike Lee movie I've ever seen, but trust me, I'll see more, since this was a very intriguing film.",/review/rw6257065/?ref_=tt_urv
24 March 2006,shadowycat,9," High time the academy gives Spike Lee some respect!
","Whether I was into the subject or not, there's always a filmmaker at work in a Spike Lee film... he's one moviemaker who never loses sight of being a filmmaker first and foremost, and he's absolutely outdone himself with INSIDE MAN, a taut thriller which avoids the colloquialism that alienated mainstream audiences from some of his earlier work.",/review/rw6257065/?ref_=tt_urv
13 November 2020,boblipton,9," I Keep Six Honest Servingmen
","Clive Owen is in the middle of a perfect bank robbery on Wall Street. Denzell Washington is the cop in charge, and the bank's owner, Christopher Plummer, wants something in a safe deposit box safeguarded. He calls fixer Jodie Foster, and she calls in a lot of favors for a private talk with Owen.",/review/rw6257065/?ref_=tt_urv
26 December 2019,grantss,6," Okay, but had the potential to be brilliant
","A gang holds up a bank, takes hostages and is trapped inside the bank by police. A police hostage negotiator arrives and takes charge but the gang don't seem to be following the usual playbook. Even more mysteriously, the chairman of the bank has hired his own negotiator.",/review/rw6257065/?ref_=tt_urv
23 July 2006,The_Void,7," Would have been better if it wasn't so 'clever'...
","It's all too obvious that Inside Man is meant to be a lot more clever than it actually is; director Spike Lee peppers his film with a light sprinkling of comments on race and society, but not many of them hold any weight and by the time the film ends, it's difficult to work out just what Lee is actually trying to say. Films that try to be intelligent and fail usually receive low ratings from me, but this one manages to claw some points back because it is entertaining, and the central bank robbery plot line is intricately handled with care and panache. It's a shame that Lee decided to try and make more of this than was necessary. I realise that a great deal of undemanding bank robbery films have already been made; but this one could have been one of the best if the director had stuck to the strongpoints. The plot has two sides to it as we follow a bank robbery from inside the bank and out. Dalton is a smart bank robber who figures out a way to both rob a bank and bamboozle the police at the same time. Denzel Washington is the cop on the case, while the plot is given a third dimension from a scheming power broker.",/review/rw6257065/?ref_=tt_urv
19 March 2006,Rick-34,8," some clever idea and great cast
","It's curious to see Spike Lee do a straight caper movie. The movie is absent Lee's usual politics, though there are occasional glimpses of his sensibilities. At one point a Sikh has his turban taken away and complains at ends how Sikhs are not Arabs and he's tired of getting harassed all the time.",/review/rw6257065/?ref_=tt_urv
1 April 2006,tedg,," Inside Out
","I want to like Spike, I really do. He has a natural cinematic imagination, something you can see from the very beginning. And he is flamboyant with the camera which I appreciate when the confidence is rewarded.",/review/rw6257065/?ref_=tt_urv
28 April 2007,cherold,7," Terrific movie for the first two thirds, then ... (spoiler at bottom)
","For most of its length, Inside Man looks to be a great crime movie. The movie is efficient and stylish. Even the smallest characters are given real personalities and the movie has a wonderful sense of New York attitude. Denzel gives a thoughtful performance and Plummer is excellent. The script is smart.",/review/rw6257065/?ref_=tt_urv
10 April 2006,Robert_duder,5," Sorry folks...my first big Collassal disappointment of 2006
","I thought The Inside Man was a sure fire enjoyable film. How could they miss?? Great, strong leading cast, seemingly flawless action/heist film with some good twists and maybe a mystery to boot. I was psyched to see it, one of my first big anticipations of this year and unfortunately it let me down. I seem to be one of the few as it garnishes rave reviews from IMDb viewers and continues to rake in the money. What can I say?? I found Spike Lee's latest attempt at an intellectual action film campy, poorly delivered and put together, and completely utterly confusing. I'm still not sure the entire basis of the story except pieces here and there. I have not seen a lot of Spike Lee ""joints"" but the few I have seen his style appears to be a non-conformist, mish-mashed, play on regular chronological order ex: Son of Sam, 25th Hour. Both of which I felt a little confused during. Perhaps my ""intellectuality"" I don't know?? ",/review/rw6257065/?ref_=tt_urv
9 December 2006,claudio_carvalho,6," The Deception of the Year
","It is amazing how a cast with names such as Jodie Foster, Denzel Washington and Clive Owen, directed by the great Spike Lee and with a high-budget can ruin due to an awful flawed screenplay. I wasted my money buying this DVD with a great expectation of a terrific movie, but I found it terrible and boring actually. I would like to leave just one question: Why Mr. Arthur Case, magnificently played by Christopher Plummer, kept such evidences that could destroy his successful life for almost sixty years in a safe? The whole story spins around this ridiculous situation. If you want to see a film of heist, prefer to watch again ""Dog Day Afternoon"" or even ""Heist"", but do not spend your time or money with ""Inside Man"". My vote is six.",/review/rw6257065/?ref_=tt_urv
5 October 2009,sissoed,1," fundamentally flawed plot, unbelievable characters, major moral blind-spots = bad movie
",This review is full of SPOILERS and is meant for those who've seen this film. ,/review/rw6257065/?ref_=tt_urv
4 December 2006,ccthemovieman-1,8," Great Acting Highlights This Heist Flick
","Here's another heist-with a negotiator story but done with a different angle and with a few twists. Among the ""twists"" are (1) a bank president who hires someone to try to get something NOT robbed out of his band during the heist, evidence that could destroy his status and career, and (2) the crooks all get away with the mastermind of group hiding in the bank for a week before slipping away in broad daylight. That last part leads me to ask a few questions about that could possibly happen, specifically how get could get out of the vault where he was hidden without all kinds of alarms going off, etc.",/review/rw6257065/?ref_=tt_urv
3 November 2007,billion_mucks,6," Stalemate
","Although it sets off pretty well, with Clive Owen talking straight to the camera saying he has the perfect plan to rob a bank, that he is 100 percent sure that his plan is flawless. We always see movies with bank robberies being the criminals risky and edgy, and repeating sometimes the same techniques and same lines. Well with the new optic of this film, one is excited. He planned it so precisely, so extensively he believes there is no possible flail. Well, this declaration is the only thing that the movie can claim of distinguished.",/review/rw6257065/?ref_=tt_urv
20 January 2007,raypdaley182,1," utter rubbish
","OK, firstly i need to mention the fact that Clive Owen is my cousin.",/review/rw6257065/?ref_=tt_urv
11 November 2020,nathanmanson,8," Absolutely great film
","The film was fully incredible, it's not quite 9 status but it was really good, 8.5 would be spot on. I loved the twists and turns. I also loved how smart the bank robber was it made it really entertaining. Also how good is denzel Washington, literally everything I watch him in he's incredible. I've loved him ever since training day.",/review/rw6257065/?ref_=tt_urv
