Review_Date,Author,Rating,Review_Title,Review,Review_Url
21 May 2016,daisukereds,2," Another ""nothing"" movie
","Another X-Men movie.. and again, not much of anything happens. There is a plot, yes, but it is poorly written and lacks substance/soul/meaning. The attitude of ""I don't care"" is what I came out with after seeing this movie. Instead of having a soul, it feels like a bunch of things put together in order to make money. You see characters, but aside from Quicksilver, which felt shoved in, no one really has an attempt at an arc.",/review/rw3482623/?ref_=tt_urv
20 May 2016,realmuthaf,3," Apocalyptically bad
","I personally thought Days of the Future Past to be the best of the series. And as it turns out, Apocalypse is the worst one to date.",/review/rw3482623/?ref_=tt_urv
10 June 2016,daviddevilliers54,7," X-Men Apocalypse may not be the best X-Men movie made but it is still enjoyable if you're an X-Men fan!
","I loved all the X-Men movies, including X-Men Origins: Wolverine. I was so hyped when I heard they were creating an X-Men movie with Apocalypse in it. I have always loved superhero movies about the end of days. I will say specific parts that I loved and thought about this film and how I would recommend it.",/review/rw3482623/?ref_=tt_urv
22 May 2016,GomezAddams666,1," This year's FANT4STIC
","This movie is astoundingly terrible. The first 45 minutes of the film feel like bad long exposition and yet nothing really happens, a mutant appears in some random scene and they are recruited by either Apocalypse or the X-Men. The writing is all over the place and we don't get to know the characters, they're simply put there.",/review/rw3482623/?ref_=tt_urv
3 June 2016,NDbportmanfan,7," Wasn't Great but Still Deserves a Watch
","X-Men Apocalypse takes place in the 1980's, 10 years after the events in Days of Future Past. A god-like mutant has awaken and wants to destroy civilization in order to regain his rule. The X-Men must stop him before he becomes to powerful.",/review/rw3482623/?ref_=tt_urv
18 May 2016,trevorwomble,7," I think the critics have been way too harsh in this case - It's actually rather good.
",As you can probably gather I thought this was another very good addition to the X-Men franchise. Whilst it doesn't hit the heady heights of Days of Future Past it still is a really good watch and I fail to see why it has had a mixed press.,/review/rw3482623/?ref_=tt_urv
27 May 2016,ironhorse_iv,8," X-Men: Apocalypse was X-cellent, despite what some people might say about the film.
","Following the critically acclaimed global hit, 2014's 'X-Men: Days of Future Past', director Bryan Singer once again returns to the X-Men Franchise with 'X-Men Apocalypse'. While, this movie might not be as good as the previous movie, it was still a blast to watch! I found it, very entertaining, in the face of its dark somber and emotional tone. I was very invested in the brutal story. It's just sad that some critics don't agree with me. I think, the main reason, why they might dislike, this movie is, because the fact that Warner Bros DC Comics 'Batman v Superman: Dawn of Justice' and Disney's Marvel Studios 'Captain America: Civil War', has been trying to do, more complex mortality stories, while 20th Century Fox is trying to simple it down with the standard comic book 'save the world' plot line. For the most part, I think, they're just being a little over critical. After all, the X-Men franchise has always been a little too serious or stretch out, with its stories, dealing with bigotry, prejudice, and diversity. It's time for them to take the franchise, a little more simple and straightforward with a standard extinction storyline. After all, it's a superhero film. Yet, this movie is no lightweight. It's still has depth and strong character development. While, the civil rights issues is not explore much, here; it was still kinda refreshing to see, the X-Men have to deal with issues, something bigger. I like the concept of rational humanism vs God worshiping, here. I just wish, it was discuss more, than being limited for more a visual disaster movie, tone. Don't get me wrong, I like the visuals in this film, but I felt that the CGI could need some more work. There were parts in the film that look utterly unnatural, due to the fakeness of the green screens like the Quicksilver/ Pietro Maximoff (Evan Peters) running scene. Despite that, I love, how absolutely brutal the action is for a PG-13 movie. I just wish, I knew, what was the villain's motivational was about. I get that, the Egyptian God/Mutant, En Sabah Nur/Apocalypse (Oscar Isaac) wanted to destroy the world, but I'm not entirely sure what he wants to do with it, really. It's never truly explored. He looks confused and clueless. Honestly, does he want to destroy mankind or not? It look like he could had wipeout the world, as least, 3 times, earlier in the film. Besides that, I kinda like this version of Apocalypse than the 'Age of Apocalypse' comic book version. After all, the comic version was a little too over the top with the caliber of his mutant powers. I thought Oscar Isaac did well for himself in this film. He really look and act very sinister. Still, I had a big problem with his henchmen, the Horsemen's motivations. I really don't get, why they're so willing to destroy the world. I get the reasons, why Archangel/Warren Worthington III (Ben Hardy) would, based on the story, presented and the comics; but why would Storm/Ororo Munroe (Alexandra Shipp) & Psylocke/ Elizabeth Braddock (Olivia Munn) join Apocalypse? Their motivations are not credible at all, unless, they were supposedly brainwash. Even with that, why the sudden change of heart, toward the end? Did Apocalypse's mind control suddenly turn off? It makes no sense. Anyways, there's a lot of destruction in 'Apocalypse', but very little consequence for the people that kinda starred it. It's weird that Storm would get away, scot's free, toward the end. On the other side, the motivational of the X-Men, both recurring characters and new ones were very clear. It's just odd, that Mystique/Raven Darkhölme (Jennifer Lawrence) is nothing like her comic-book counterpart. I get that Jennifer Lawrence is a big name and hate going through the long make-up process but couldn't they get her to appear and act, more like the Mystique from the comic books. After all, I kinda like villain, Mystique than hero version. It's really taking away, yet another leader role from Cyclops/Scott Summers (Tye Sheridan). He seem a bit, underdeveloped, here. Sophie Turner as Jean Grey was alright, despite, kinda being bitchy. Still, her American accent doesn't sound quite right, as her British sounding voice is really showing. As much as I dig the new characters, by far, the best is the recurring characters of Professor X/ Charles Xavier (James McAvoy) and Magneto/Erik Lehnsherr (Michael Fassbender). Both were amazing in their roles. It's just sucks, that the pair barely share a scene together here. I love that fascinating relationship between them. Stan Lee also has a cameo, but it come across, as really disturbing and awkward to watch. Also, it can't be, an X-Men movie without Wolverine/Logan (Hugh Jackman). He was alright in his small bit in the film, but the inconsistency with his character is just confusing. It doesn't match, well with the end events of the last movie. I guess, that scene was just a red herring. Still, it makes you wonder, how did the real Col. William Stryker (Josh Helman) capture him for the Weapon X program? The film is full of plot-holes like this. I know this movie marks the first installment in the new X-Men series following the Cosmic Retcon. However, I don't get in the timeline, that history has been altered so much, that some mutants have now been born long before they were in the original timeline and how the recurring characters are able to age so slowly. It's a bit jarring, but I willing to give some leeway, because thinking too much about it, will give you, a headache. Despite, the trouble timeline and artistic license to both history, science and comics; I didn't really allow it, to take me out of the movie. Overall: As a conclusion to a trilogy, 'Apocalypse' falls somewhat short. Still, I say go see it, as if there is no tomorrow! It's worth the watch.",/review/rw3482623/?ref_=tt_urv
8 June 2016,kunalkhandwala,8," They are uniting for good....
","Ten years after the Paris peace accords, Professor Charles Xavier has recruited several students at his special school with the aim to establish it as the home for humans and mutants alike as they explore their strengths and grow together in harmony. But deep in the dark ruins of Cairo, an ancient power, En Sabah Nur has been awakened after millennia and has realized that the new unrelatable world needs to be destroyed so he can establish a new order. Deemed to be the very first mutant and the all powerful one, Apocalypse needed his four horsemen to pursue his devastating plans. The students at the Xavier school must now find within them, a way to harness their powers and use them to stop the apocalypse. The students must now become the X-Men. ",/review/rw3482623/?ref_=tt_urv
7 June 2016,zardoz-13,10," Another Great X-Men Adventure!!!
","Although it isn't coining the box office receipts that ""Captain America: Civil War"" commanded, ""X-Men: Apocalypse"" surpasses ""Captain America"" with lavish spectacle, brinksmanship suspense, and fertile fantasy. Part of the reason is that Twentieth Century Fox produces the ""X-Men"" movies, while Walt Disney Studios handles the ""Captain America"" franchise. The ""X-Men"" franchise displays greater edge and paranoia than the formulaic, facetious, Disney Marvel franchises. For example, the body count in ""The Usual Suspects"" director Bryan Singer's latest Marvel Comics adventure ""X-Men: Apocalypse"" is double, perhaps even triple that of ""Captain America."" ""Sherlock Holmes"" scenarist Simon Kinberg and Singer have no problem with liquidating some X-Men characters. Meantime, Disney produces Marvel sagas where few super-heroes suffer permanent injury. The divide and take sides ""Captain America: Civil War"" concluded in a stalemate with Cap and Iron Man playing patty-cake. The inescapable problem that Singer and Kinberg face in the ninth ""X-Men"" franchise entry is predictability. The original ""X-Men"" trilogy charted the story of Xavier's mutant super-heroes along chronological lines. The second ""X-Men"" trilogy, starting with ""X-Men: First Class"" (2011), then ""X-Men: Days of Future Past"" (2014), and finally ""X-Men: Apocalypse"" ventures backward in time, examining the origins of various characters. ""X-Men: First Class"" dealt with the 1962 Cuban Missile crisis, ""X-Men: Days of Future Past"" unfolded at the end of the Vietnam War in the 1970s, and ""X-Men: Apocalypse"" transpires in the 1980s. ""X-Men: Apocalypse"" makes several allusions to ""X-Men: First Class"" about Professor Xavier's romance with CIA Agent Moira MacTaggert. Since the second ""X-Men"" trilogy occurs before the original trilogy, we know the principal characters are in little danger of annihilation. Nevertheless, Simon Kinberg's screenplays for those three films have all been imaginative, audacious, with the X-Men taking things to the brink. Clocking in at an extensive 144 minutes, ""X-Men: Apocalypse"" doesn't wear out its welcome, and Singer doesn't short-change his packed ensemble cast. Furthermore, the malevolent Apocalypse in his first full-blown cinematic incarnation proves to be a challenging opponent. ""X-Men: Apocalypse"" qualifies as a larger-than-life but slam-bang, sci-fi supernatural saga staged with considerable intellect, wit, and panache.",/review/rw3482623/?ref_=tt_urv
15 August 2016,FabledGentleman,6," Spectacular
","This is not going to be a long review, i want to summarize my thoughts on the film, now after i just saw it in the cinema.",/review/rw3482623/?ref_=tt_urv
17 June 2016,Dannyboi94,7," A good film, but expected more
","This movie had a difficult task, trying to top 'Days of Future Past' which in my opinion is one of the greatest superhero movies of all time, while this film was good, it fails on many aspects that made the previous one so good.",/review/rw3482623/?ref_=tt_urv
4 June 2016,fredschaefer-406-623204,8," Better than the critics would have you believe.
","If X-MEN:APOCALYPSE does not quite rise to the level of DOFP it is not for want of trying, for this latest installment in the franchise really goes for the bigger is better style of film making. From the beginning, many of us longtime Marvel and X-Men fans have waited with anticipation for the movies to tackle En Sabah Nur, one of the mutant's biggest foes, and for the most part, the movie pays off nicely.",/review/rw3482623/?ref_=tt_urv
1 June 2016,KalKenobi83,8," Oscar Isaac Leads an Amazing Cast in Fantastic X-Men Film
","Watched X-Men Apocalypse Featuring Featuring Oscar Winning Actress Jennifer Lawrence(Joy) as Raven Darkholme/Mystique, Sophie Turner(Game Of Thrones) as Jean Grey/Phoenix , Nicolas Hoult(Mad Max:Fury Road) as Hank McCoy/Beast, Tye Sheridan(Tree Of Life ) as Scott Summers/Cyclops ,Newcomer Lana Condor as Jubilee, Alexandra Shipp(Straight Outta Compton) as Storm , Two Time Oscar Nominee Michael Fassbender(Steve Jobs)as Erik Lensherr/Magneto . James McAvoy(Victor Frankenstein) as Charles Xavier/Professor X, Rose Byrne(Spy) as Moira McTaggert, Olivia Munn(Ride Along 2) as Betsy Braddock/Psylocke,Ben Hardy(EastEnders)as Warren Worthington III/Archangel, and Golden Globe Winner Oscar Isaac(Star Wars:The Force Awakens)as En Sabah Nur/Apocalypse The films Main Villain Also my Favorite Character of the film.",/review/rw3482623/?ref_=tt_urv
16 June 2016,acinemafan,8," Very good movie
","I don't understand why ""X-Men: Apocalypse"" received poor ratings. I found the movie to be very good. If you are a fan of the X-Men and/or enjoyed ""Captain America: Civil War"", you will likely enjoy this film.",/review/rw3482623/?ref_=tt_urv
5 June 2016,RNMorton,8," Good Stuff
","X-Men is really an unusual franchise for Marvel. As an avid reader of Marvel during its breakout period fifty years ago, X-Men was a nice magazine but I would guess not one of their top sellers. Back then the talents were a little more modest, Cyclops and X-Girl were around along with Angel, Iceman and Beast (not blue). As a movie franchise I would guess X-Men is Marvel's top seller, they have gotten a lot of mileage out of the characters and have almost flawlessly crossed over to a younger cast (but for Wolverine). I have seen two or three of the most recent entries at the movies, but even though I have enjoyed them they are not something I die to watch again on cable.",/review/rw3482623/?ref_=tt_urv
