Review_Date,Author,Rating,Review_Title,Review,Review_Url
12 November 2008,ametaphysicalshark,," Perhaps not one of the great Bond films, but an ultimately worthy entry in the series.
","Whether or not you liked ""Casino Royale"", and most people certainly did, Roger Moore fanatics probably excluded (hey, I respect their opinion), it was something Bond had never been before, and it surprised a lot of people and reinvigorated genuine interest in Bond after ""Die Another Day"" by which point it was frankly becoming an obligation to attend the new Bond film rather than a pleasure. After the emotionally charged story, and particularly the climax, of ""Casino Royale"", the bar was set very high for the follow-up.",/review/rw2040160/?ref_=tt_urv
8 November 2008,joachimokeefe,4," Weak plot, idiotic direction and progressively more disappointing.
","I'll start positive - the very watchable Daniel Craig has nailed Bond as well as Connery did for his time, and QoS manages in many scenes to supersede the glamorous traveloguery of the earlier franchise. There are a (very) few jokes, the totty isn't just totty, and they've also slightly toned down the CGI and product placement from CR, which can only be a good thing. (Though Bond's phone never loses coverage, never needs charging, and zooms in on single faces in a crowd of thousands. At night. Is it nuclear powered?) But QoS isn't much bang for your buck. It's just an extended chase, which would be okay if Marc Forster hadn't made such a truly, unforgivably dreadful job of the action sequences. In Bond, you're expecting stunt work much like a great circus act - you want to be blown away by the skill and ingenuity of the performers. But Marc Forster's direction completely gets in the way. He literally loses sight of the action every time a sequence comes up; the only one that half works in spite of his pretentiousness is the plane chase. This means that you leave the film unsatisfied by the weak plot because you couldn't follow the action that would have made up for it. Meanwhile any Bond character development you've heard about is minimal, Judi Dench still doesn't understand the character she's playing, and the final climax is a clichéd and dismal melodrama. (Imagine 'Backdraft' on a budget). A final point: it would have been far more accurate, funny, and true to the 'Bond reboot' to see the British Secret Service struggling with ancient clunky technology, rather than that unbelievable super-slick Minority Report-style system, which is plainly a pathetic nod to the action film competition - and maybe the sponsor.",/review/rw2040160/?ref_=tt_urv
2 November 2008,The_Void,8," The name's Bond, James Bond....or is it?
","Martin Campbell's reboot of the James Bond series, Casino Royale, received praise and criticism in equal measures for the fact that it steps away from the James Bond trademarks. This film continues down that path and actually moves things even further away from the Bond tradition. I have to say that I'm not the biggest Bond fan myself and so this didn't bother me too much; but I won't be surprised to find that many Bond fans are not Quantum of Solace fans. As a thriller in its own right, however, the 22nd Bond movie is action packed and entertaining; and certainly a lot better than its title! The film follows on directly from Casino Royale and features James Bond attempting to find revenge for the death of his love who died at the end of the first film. He sets out to get to the bottom of the organisation that was behind her blackmail and intelligence links him to Haiti, where after hooking up with the beautiful and feisty Camille, he is lead to ruthless ""charitable"" businessman Dominic Greene and discovers a plot by the shady organisation known as 'Quantum' to take control of the world's most important natural resource.",/review/rw2040160/?ref_=tt_urv
12 April 2010,MLDinTN,4," a bad bond film
","I thought this movie was terrible. First of all, there is no plot. Something about revenge but if you didn't watch Casino Royal right before, then it makes no sense. It's been over a year since I've seen Casino Royal, so I didn't remember much that carries on into this film. So Bond is after revenge for his girl's death from Royal and something about going to Bolivia and chasing a guy that is trying to buy much of Bolivia's water supply in order to get rich. He teams up with this chick, Camille, whom is after a general that killed her father. But she's not like a typical Bond chick because Bond doesn't get romantic with her.",/review/rw2040160/?ref_=tt_urv
16 November 2008,Smells_Like_Cheese,8," So cool
","After seeing Casino Royale a few months ago, I realized something, there is a big re-imagining of the James Bond series. James Bond is now more serious, a little darker, and has a lot more edge. I grew up with the 007 films, my dad and I watched them together all the time, they were always a blast to watch. Now I'm grown up and Daniel Craig is the new James Bond and he is so cool and smooth, he's taken on a very charismatic Bond, he'd make Sean Connery proud. Quantum of Solace is the very first James Bond movie that is actually a sequel, it continues right where Casino Royale took off, so there is no off set when it comes to the story. The action is jam packed, I loved a lot of the action/fight scenes incredibly, but I'd say it's a notch below Casio Royale since the director didn't seem to know how to edit well in those sequences, because I don't know about you, but I couldn't tell what was going on or who was getting hit. But the story is a great continence to Casino Royale.",/review/rw2040160/?ref_=tt_urv
12 November 2008,AccessCardRequired,1," We loved Moneypenny, Q and M. Why did you take it all away?
","I went twice to see this movie. First on the Berlin Premiere, second time a week later. Why? Well, on premiere night I had tickets in row 7, of a huge theatre. I was hugely excited to see the new Bond (as I always have been for the past 25 some years). But hey, I had to LEAVE the theatre after 15 minutes. You simply can't watch that fast edited MTV Style movie in row 7 (!). No chance, absolutely. Okay so I went again, this time a nice seat all the way at the end of the same theatre. I could endure the MTV cuts, but not the massacre the producers did to Bond. (the director can't be held responsible, since the producers chose him and not vice versa). ",/review/rw2040160/?ref_=tt_urv
31 July 2016,KissEnglishPasto,6," MGM Spent $200 Million$ & Got ""Quantum of SAMEolce, SAMEolce""!
","From PASTO, COLOMBIA-Via: L. A. CA; CALI, COLOMBIA+ORLANDO, FL
------------The ONLY Tony Kiss Castillo on FaceBook!------------------",/review/rw2040160/?ref_=tt_urv
2 November 2008,Theo Robertson,7," Good But Should Have Been Better
",There had been some very Luke warm reviews of QOS when it was released last week . Perhaps one of the reasons being that CASINO ROYALE was so good that anything else after it would disappoint . So I popped in to the cinema to make up my own mind ,/review/rw2040160/?ref_=tt_urv
31 October 2008,simonparker1990,8," A different kind of Bond
","When Casino Royale arrived two years ago I was a very happy person. I was one of what feels like the few people that actually wanted Craig to do well as Bond. I wasn't moaning about him being blonde, I wasn't moaning about the lack of gadgets, I was just happy to see one of my favourite fictional characters back on screen. As many people know I am a huge Bond fan, I have all the movies, I love them all in their unique way, and even if Casino Royale had been a disaster I would have found some enjoyment out of it. Thankfully it wasn't a disaster, it was actually one of the best Bond movies made. Quantum of Solace is a direct sequel of Royale, and so I once again had high expectations of it. Perhaps even more so than with Royale, as now I knew Craig is a superb Bond, and I wanted the story to evolve more. Let me start off by saying Solace is not as good as Royale, and for many people that will be a problem, as so many people were expecting an even better movie. While it is an extremely good movie, and a brilliant Bond movie, its just not one of the best and does have a few problems. Still as a Bond fan I still absolutely loved nearly every minute of the movie. It isn't overlong and outstays its welcome like Royale, but neither is it rushed as I feared. The performances are incredibly strong once again and there are some thrilling action sequences thrown in as well.",/review/rw2040160/?ref_=tt_urv
22 October 2008,zekisadic,6," Went to see a Bond movie and got a Jason Bourne interpretation instead!
",After the critically acclaimed and much successful 'Casino Royale' I had hopes that 'Quantum of Solace' could rival this years best movie so far: 'The Dark Knight'. Well... it doesn't even come close.,/review/rw2040160/?ref_=tt_urv
9 April 2010,kenjha,5," Not a Quantum of Fun
","In this 22th entry in the series and the second with Craig, Agent 007 is on a path of vengeance for the death of his girlfriend. A serious and angry Bond is no fun. Perhaps that's why this is the worst entry since ""License to Kill,"" the last time it became personal for him as he sought those responsible for shooting his CIA buddy Felix Leiter. Leiter is fine now, except that he's turned into a black man. The action scenes are so poorly shot and edited that it's impossible to figure our who's doing what to whom. Unfortunately the first 30 minutes is all mindless action with no discernible plot. Craig's Bond is dour and charmless. One positive is that it's shortest film in the series.",/review/rw2040160/?ref_=tt_urv
7 November 2015,jaredpahl,3," Bond Without Any of the Action, Spectacle, or Fun You'd Expect
","Quantum of Solace is the follow-up to the electrifying reboot of the 007 franchise, Casino Royale. By the end of that film, I have to say, I was ecstatic about the direction the Bond films were heading. If you haven't seen it, Casino Royale told what was basically a James Bond origin story. It showed how Bond became the legend we see today, and by the film's end, it seemed as though Bond was back. It gave the impression that the next film would show 007 in all his classic glory, with action, gadgets, exotic locations, and spy thrills. Instead, Quantum of Solace turns out to be a hollow, depressing exercise in new age ""gritty"" action movies. ",/review/rw2040160/?ref_=tt_urv
6 December 2008,dunmore_ego,6," Quorum of Stinkus
","Stunt, stunt, stunt, crash. Stunt, stunt, stunt, crash. Explosion.",/review/rw2040160/?ref_=tt_urv
8 August 2010,TheLittleSongbird,4," Disappointing Bond film
","I sort of enjoyed Casino Royale, but I didn't love or revere it. Now this review is coming from someone who enjoys the James Bond films, GoldenEye, Goldfinger, Dr No and From Russia With Love for examples are wonderful, but I just didn't enjoy Quantum of Solace very much. It isn't the worst film ever or anything and I don't think it is the worst Bond either, but it doesn't feel like a Bond film.",/review/rw2040160/?ref_=tt_urv
20 March 2009,shanayneigh,2," I blame Bourne
","Ever since the two last Bourne movies came out and made a bit of money, the film industry has suffered from a severe case of ADD. It now seems mandatory for directors to partake in the George Lucas ""faster-more-intense"" and Paul Greengrass ""shakycam-mounted-on-top-of-paint-blender"" schools of film making, only now it's called ""contemporary gritty action."" It seems like the whole movie was shot hand held with a 200mm lens, operated by a guy with Parkinson's disease. As icing on the cake, no cut is longer than three frames.",/review/rw2040160/?ref_=tt_urv
