Review_Date,Author,Rating,Review_Title,Review,Review_Url
28 November 2017,David_del_Real_Reviews_in_IMDb,9," +++ The Feeling of the Comic Book with a Small Plus ++++
",+++ The Feeling of the Comic Book with a Small Plus ++++ ,/review/rw3075793/?ref_=tt_urv
23 August 2014,george.schmidt,9," Anger Management
","SIN CITY: A DAME TO KILL FOR (2014) ***1/2 Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt, Rosario Dawson, Bruce Willis, Eva Green, Powers Boothe, Dennis Haysbert, Ray Liotta, Christopher Meloni, Jeremy Piven, Christopher Lloyd, Jaime King, Juno Temple, Stacy Keach, Marton Csokas, Jude Cicolella, Jamie Chung, Julia Garner, Lady Gaga. Slam-bang sequel to the mash-up of dynamic duo filmmaker Robert Rodriguez and graphic novelist Frank Miller's collaboration in adapting the latter's cult comic book to the big screen (again) with some new faces (hello Gordon-Levitt as a charming lucky/unlucky gambler) and old (good ol' Rourke as the hulking pugilist avenging Marv) in the seedy titular town of trouble. All sorts of crimes are boiling to a full roil including Brolin's Dwight (replacing Clive Owen) returning for some revenge from femme fatale Green (ethereally lethal) and stripper Alba wanting payback for the suicide of her beloved Willis (brooding in spirit). Gruesome violence, duplicitous women and vice to spare, the film runs on full-tilt, high octane brio with the invaluable skills of Rodriguez (who shot/cut and photographed the sleekly gorgeous black and white with slashes of vibrant color) that only falters in going by too fast to savor the sordid proceedings at hand.",/review/rw3075793/?ref_=tt_urv
21 August 2014,troymerig,8," Not as good as the first one but still very solid and entertaining
","Let me begin by saying that the first Sin City is one of my favorite movies of all time. I thought it was an absolute blast to watch, and the filming style blew me away.",/review/rw3075793/?ref_=tt_urv
22 August 2014,jarthur0111,8," For all the wrong reasons...
","OK, maybe this movie isn't aimed at ""mature"" audiences, but for adults looking for a trashy good time at the movies then you won't get a movie any better than this. If you want to see unrelenting brutality & most of Eva Green you will get your money's worth & then some. ",/review/rw3075793/?ref_=tt_urv
23 August 2014,moviexclusive,7," Everything you love about 'Sin City', you will love about this sequel - and Eva Green is indeed a dame to kill for
","Nine years is a long time to wait for a sequel, but in the case of Frank Miller's 'Sin City: A Dame to Kill For', it's as if it was just yesterday. Yes, fans will be glad to know that the years since have not dulled the sensibilities of Miller or his co-director Robert Rodriguez, both of whom have returned to script and helm this faithful sequel - and by faithful, we mean that it is just as hard-boiled, gory, garish and violent. In short, if you did not like the first one, then there's no reason you should bother with this.",/review/rw3075793/?ref_=tt_urv
30 September 2014,ArchonCinemaReviews,2," Exercise in futility
","Almost ten years later, writer/directors Robert Rodriguez and Frank Miller try to strike gold again with a second screen adaptation of the Sin City graphic novels.",/review/rw3075793/?ref_=tt_urv
20 February 2020,Med-Jasta,9," Very good!
","I loved the original and had to start reading the comic books to get more. And I don't read comics. This movie fits in perfectly with the first, has the same feel and same style. Marv is included a lot which is great. The whole movie is kinda structured more than the first, which was cool.",/review/rw3075793/?ref_=tt_urv
27 August 2014,Hellmant,9," Every bit as thrilling, funny and visually enthralling as the original!
",'SIN CITY: A DAME TO KILL FOR': Four and a Half Stars (Out of Five),/review/rw3075793/?ref_=tt_urv
29 October 2014,A_Different_Drummer,4," Notes From The Underground
","* the original was not merely a great film, it was a one-of-a-kind, with no analog or precedent or imitation. I think I rated it a 12 on IMDb (no mean feat since the ratings only go up to 10) ",/review/rw3075793/?ref_=tt_urv
15 November 2014,nagybalu,4," Bland.
","I'd like to begin by saying the original 2005 Sin City is one of my favorite movies. The way it was put together, the cinematography, the characters, the dialogue...everything. It was truly a breakthrough film. This sequel however is a letdown. It's not the type of letdown where the product can't match the hype, it's just everything I enjoyed about the first movie turned over. Yes, A Dame to Kill For is still broken into chapters and shot in B/W with occasions flashes of color, and I loved the allusions to the previous film and comic books- however, in contrast to the rich character depth and storyline, the storyline(s) is flat, bland, and lacks the energy the dialogue contained in the previous film. Also, the storyline isn't remotely as interwoven as it was in the previous, the directors struggled to keep the chapters intertwined-the *only* connection being Kadie's Bar, which all of the characters visited at least once. I appreciated that Robert Rodriguez and Frank Miller attempted to bring humor into the mix, but Marv's second, ""I hope you don't mind me saying this...."" scene really doesn't belong in the movie. ",/review/rw3075793/?ref_=tt_urv
3 September 2014,AudioFileZ,4," Weak Gratuitous Live/CGI Melee
","This film is a mess. Gone is the feeling of inventiveness which propelled the original in this repeat. It's a watered-down sequel heavy with soft-porn celluloid CGI live comic strip visuals.. While the original seemed fresh, A Dame To Kill For outright fails.",/review/rw3075793/?ref_=tt_urv
20 May 2021,tabz-oiro,8," Comic book coming to life
","This was so cool. The story, the acting the color!! Ah! So comic book. It is good entertainment for a boring afternoon.",/review/rw3075793/?ref_=tt_urv
28 August 2014,jadepietro,3," Sins of the Fodder
",This film is not recommended.,/review/rw3075793/?ref_=tt_urv
27 August 2014,jcbutthead86,10," A Terrific,Visually Stunning,Thrilling And Entertaining Sequel.
","Sin City:A Dame To Kill For is a terrific,visually stunning,thrilling and entertaining sequel that combines fantastic direction,a great cast,a fine script and a memorable score. And while Sin City 2 isn't as a good as the original,it's a wonderful sequel that works as a memorable follow-up.",/review/rw3075793/?ref_=tt_urv
26 August 2014,Red-Barracuda,8," Weaker than the first movie for sure but still a seductive experience
","From the outset it has to be admitted that it really has taken far too long for this follow up sequel to the original Sin City to happen. I don't really know why it has taken the best part of a decade but, whatever the reason, it's rather unfortunate. It seems to have affected the commercial performance of the sequel, in that the memory of the first has faded somewhat in the collective mind of the fickle cinema-going audience. Still, good things come to those who wait, right? Well, in this case, yes and no. This film does pale quite definitely when set alongside the original. The chief problem is that the three intertwining stories are definitely lacking somewhat, which is especially baffling when you consider there has been so many years between the movies. You would have thought creator Frank Miller would have come up with stories with more oomph to them. Where the vignettes in the first film were fairly basic, they all had unusual angles to them; the equivalents in Sin City: A Dame to Kill For have really no mysterious quirks to enliven them, they even seem quite pointless and repetitive at times. In addition, several characters have been brought back but in some cases their presence is entirely negligible (Hartigan) or poorly replaced by a new actor (Dwight); the whole idea is surely that this is a franchise based around a place not specific characters and this would have been a great opportunity to introduce some fresh, new ones.",/review/rw3075793/?ref_=tt_urv
