Review_Date,Author,Rating,Review_Title,Review,Review_Url
7 February 2019,zidangus,9," One of the best.
","I am watching this for a second time, because the sci-fi on now is terrible TBH. Too much gore, sex and stupidity in most sci-fi series now, Star-Trek Discovery a case in point. SG-1 has good strong likeable characters, good actors, good plots and overall a great series to watch and enjoy. There is no need to see blood and guts, and have f-bombs dropped every other scene and sex scenes when the story line of your show and your characters are strong. Ok some of the science is way off, but I can forgive that if the story-line is strong and it fits in with the SG-1 universe. Overall as good if not better than Battle Star Galactica and miles better than tripe like ST Discovery.",/review/rw0401552/?ref_=tt_urv
9 November 2019,limbikanidambuleni,10," Best Tv Sci-fi Action Series to Date....well kinda
","I grew up watching Stargate SG1, the idea of increasing on the Movie was well made, incorporating the ancient Egyptians/Norse history and archaeology into the sci-fi is done well also.",/review/rw0401552/?ref_=tt_urv
21 November 2004,johndec,10," Well Done!
","The movie was groundbreaking, and its ideas had great potential for further development. Usually, sequels are made to continue the story on the big screen. Creating this excellent series was a much better decision than producing lousy sequels for the masses. ",/review/rw0401552/?ref_=tt_urv
17 January 2020,jsalzman-99905,10," Best Series Ever.
","Hands down the best Sci Fi series ever, and it has aged well.",/review/rw0401552/?ref_=tt_urv
4 July 2019,michelledicks,10," I miss stargate
",One amazing series it had all the emotions with credible characters I am still watching the repeats to this day . Window of opportunity legend !!!!,/review/rw0401552/?ref_=tt_urv
19 April 2020,dieheinis,10," My all time favorite
","If you haven´t already watched Stargate SG-1 you will probably have a hard time to dig into this show, but if you give it a try you might just fall in love with it.
I grew up with this show, so I am really affected by the nostalgia lens.
None the less I still think that there is more to this show then many probably think,
I often here people say that the show is just too goofy and they can´t take it seriously, thus they never really watched it or only remember it as a silly sci-fy show. And even though the show is in fact more on the light hearted side, it still provides extremely enjoyable stories and characters, some episodes really manage to effect you, not just comedically but also emotionally. The show really has some poignant moments. And some episodes are just hilarious and will bring a big smile to your face. It´s and great story with lovable characters and has this adventures vibes to it.",/review/rw0401552/?ref_=tt_urv
6 April 2017,bluesquirrel2004,9," 20 years since release, still has not dated
","10 years since the final episode, and 20 years since the first episode, and I finally watched the series in it's entirety. Although I had previously seen upto Season 7 from previous viewings (TV or DVD purchase) I never did see Seasons 8-10 and the two TV Movies.",/review/rw0401552/?ref_=tt_urv
14 April 2000,imdb-242,," Takes off where the Stargate movie left you...
",Most believe Stargate SG-1 to be better than the movie it spawned from. Perhaps that is so.  But I believe being a series it can also expand on a lot of things the movie didn't have time for.,/review/rw0401552/?ref_=tt_urv
21 July 2006,jmbwithcats,8," SG-1 Blows Away SG-A
","It's almost impossible to believe the show has been going strong for 10 years and isn't showing signs of slowing down, in fact I'd say bringing Ben Browder and Claudia Black over from Farscape was an ingenious idea. yes, Ben often comes across as a weak actor by his line delivery, I have no doubt he will deliver, and is a terrific addition to the show, and Claudia is as adorable as ever, and twice as lovely.",/review/rw0401552/?ref_=tt_urv
17 April 2020,tonywebster-96090,7," Stargate sg-1
","This tv show, along with Babylon 5, star trek deep space nine are the best science fiction series.",/review/rw0401552/?ref_=tt_urv
16 August 2004,kudos4kkms,," I'm in the gate!
","My mom was the first in our family to watch Stargate and I'd make fun of her. I'd call her a Sci-Fi freak or a Stargate loser! Then, I watched it and now I'm hooked. As some other people say the show is predictable...this is not completely true and when it is you know how it'll end up it's just how they get there that's interesting! This show is well written and preformed amazingly, plus they have extraordinarily talented actors. If you don't like Sci-Fi you won't like this show, but if you do you'll love it(plus there are hot guys in it too). Richard Dean Anderson is brilliant and extremely funny, since his character O'Neill is so cynical, sarcastic, and kickbutt (Amanda Tapping is also kickbutt)-which he says is a lot like himself. Even though this is just a Sci-Fi show the special effects look amazingly real and all of the costumes are amazing. This is a top of the line show...I totally recommend getting in the gate!",/review/rw0401552/?ref_=tt_urv
