Review_Date,Author,Rating,Review_Title,Review,Review_Url
3 February 2020,eddie_baggins,9," An unrelenting adrenaline rush of a film, Sandler's finest hour
","Breaking out with 2017 effort Good Time, directing duo Benny and Josh Safdie quickly became one of the most talked about up and coming filmmaking prospects in Hollywood, with their Robert Pattinson starring thriller showcasing a knack the brothers had for crafting a frenetic thriller filled with abundant energy and visuals, that if refined further, could create something truly special.",/review/rw5673872/?ref_=tt_urv
1 June 2020,tjs-73604,9," The noise is the point
","""His character was unlikable."" ""It's too loud."" ""It's tiring/stressful to watch.""
I fail to see anything of value in any of these critiques. If anything it proves that the director got exactly the response he wanted. It was tiring and loud and stressful and even now after watching it my blood pressure is high and my neck is taught with nerves, but that's literally the point. Not every film has to center on a conventionally attractive hero progressing towards his goal after a setback and consequently fixing whatever romantic issues they had. One of the moments that made me love this film even more was Howey's attempt to reconcile with his wife at Passover. For just a moment, they roped me into believing that this could be the classic Sandler movie turning point, where he grows as a person in some way and his significant other takes him back. He didn't get this chance here and I love the director for that. Instead of the generic turn around story, we got to see a natural end to his destructive tendencies. It may not be the feel good experience you went to the movies for, but that doesn't make it bad. I think watching at home is a good choice though. I had to take a break in the middle of the film, and that likely made all the difference in my ability to enjoy it.",/review/rw5673872/?ref_=tt_urv
15 June 2020,cardsrock,8," Pulse-pounding is an understatement
","Wow, what a ride. This wasn't the unbearable anxiety-fest that some are claiming, but it sure does invoke a lot of uneasiness throughout. The Safdie Brothers take you on a mesmerizing journey in the life of a gambling-addicted man in the Diamond District. Hopefully this puts to bed the idea that Adam Sandler isn't a good actor. He displays his incredible versatility and gives the performance of his career. I really loved the synth score used throughout and it greatly heightens the intensity at key moments. Uncut Gems is a shocking and stressful tour de force that is worthy of the praise heaped upon it.",/review/rw5673872/?ref_=tt_urv
23 March 2020,kosmasp,9," You think I'm funny?
","It took a couple of minutes to take the schtick Adam Sandler was doing here for real. I've seen him in serious movies before, but he is almost playing any of his comedic characters here. At least it seems like that in the beginning. He is all fired up, talking fast, looking funny and all that.",/review/rw5673872/?ref_=tt_urv
9 February 2020,gxxxzy,10," Just watch it without thinking
","This is a contemporary classic, just enjoy the experience without constantly asking yourself ""do I like it?"" cause that's the point where most negative reviews come from. Trust me, I'm not fond of the genre but it's really really good!",/review/rw5673872/?ref_=tt_urv
6 February 2020,wellthatswhatithinkanyway,4," Will either be to your taste, or two and a quarter hours of torture
",STAR RATING: ***** Saturday Night **** Friday Night *** Friday Morning ** Sunday Night * Monday Morning,/review/rw5673872/?ref_=tt_urv
15 July 2020,TxMike,," A really good study of several despicable characters in the NY jewelry business.
","The story starts in Africa, we see two miners chiseling out a piece of mud/rock that has beautiful old opal pieces imbedded. Not long after this same uncut gemstone is sent to a NY jeweler stuffed inside a large fish on ice. Not the way you would expect a legal transaction take place.",/review/rw5673872/?ref_=tt_urv
1 February 2021,Celewa,9," A- (flat 9). December 19' @AMC
",Nerve wracking and anxiety-inducing the whole runtime. Well acted and directed. Clean script and screenplay.,/review/rw5673872/?ref_=tt_urv
7 March 2020,muamba_eats_toast,8," Intense enjoyable mess
",It hurt my head to watch but I was thoroughly engaged and Sandler was fantastic throughout. It wasn't perfect but if you like high intensity you'll almost certainly enjoy this to some extent!,/review/rw5673872/?ref_=tt_urv
20 June 2020,classicsoncall,7," ""I just hit big, very big!""
","I'm sure this film had a script and a screenplay, but it plays out more like the stream of consciousness ravings of an inveterate and compulsive gambler in the guise of jewel merchant Howard Ratner (Adam Sandler). I mean really, you have to ratchet up your concentration to a whole new level to follow the musings of Howard as he traverses the city streets of New York to ply his trade and make the one big score that will get him out of hock with an array of dangerous debt holders. Add to the mix the presence of NBA star Kevin Garnett, whose obsession with a hunk of unrefined black opal leads the principals on a frantic chase across the Big Apple. It almost sounds like a comedy, though it's anything but, as Howard and his cohorts play for high stakes in a game in which the highest one might be a matter of life and death. This is an uncharacteristic role for Sandler, allowing for a range of acting ability not in evidence in the types of lightweight comedies he generally appears in. Here he's living on the edge every minute of the day, in a high stakes world that threatens to blow up any minute. Eventually it does, but probably in a way you won't expect. Contrast this film with 2014's ""The Gambler"" with Mark Wahlberg, and they'll both convince you that there's no such thing as a safe bet.",/review/rw5673872/?ref_=tt_urv
14 November 2019,Turfseer,5," Sandler's frenetic caricature of a compulsive gambler becomes repetitious despite occasional moments of raw entertainment
","Adam Sandler finally gets to play a role different than the usual goody two shoes characters we've come to expect and some critics have already declared this is his ""breakout"" role. Sandler is Howard Ratner, basically a caricature of Jewish entrepreneur who runs a jewelry showroom in the Diamond District in New York City. The Safdie brothers (Joshua and Benjamin) are responsible for both the direction and the screenplay.",/review/rw5673872/?ref_=tt_urv
1 February 2020,danielmanson,5," What's with the constant yelling.
","This film is forgettable. Sandler decided to yell every single word that left his mouth, plot annoyed me and no real likeable characters. These were my main concerns with the movie.",/review/rw5673872/?ref_=tt_urv
30 January 2020,Jared_Andrews,8," Gripping and Intense from Beginning to End
","Let's all agree on this: the Safdie brothers have a recognizable, signature filmmaking style.",/review/rw5673872/?ref_=tt_urv
22 September 2019,ierenz,9," Sandler delivers a tour de force performance in one of the year's best films.
","The Safdie brothers are a masterful dark comedy creating a film that happily has one rooting for the bad guy. Ratner is in more ways than one despicable cheat; but he's also someone who can't assist but love the crowd. As his different systems become more complicated, Ratner's hole digs deeper and deeper.With the ideal combination of arrogance and nervous insecurity, Sandler portrays Ratner's reckless descent. He's the man who believes he's covered with all the corners ; but he's really hanging on by a lucky thread.The performance of Sandler fits completely into the natural and edgy filmmaking style of the Safdie brother. The siblings patiently build a narrative that is an unpleasant and riveting experience. The more turbulent the waters Ratner is swimming in, the more difficult it is for one to look away. In fact, Uncut Gems is a rare treasure, a thrilling and darkly funny film.",/review/rw5673872/?ref_=tt_urv
25 April 2020,rnf100,1," Relentlessly annoying
","45 minutes was all I could bear, that was more than enough, 45 minutes of shouting, poor direction, ridiculous script, annoying soundtrack, terrible acting. Anybody who rates this movie seriously needs to have a long hard serious look at themselves.
I carnt believe Scorsese had any involvement in this shambolic episode
ABSOLUTELY DIRE",/review/rw5673872/?ref_=tt_urv
